challenge_id;user_id;round_images;target_disease;target_image;success;selected_disease;selected_position;final_rank;time;shown_images;positive_feed;true_positive;negative_feed;true_negative
292_5;292;12;Mucor;mr2;False;Botrytis;1;[('Botrytis', 0.2999999999999998), ('Mucor', -1.6), ('Penicillium', -3.5), ('Alternaria', -5.4)];74.337;['IMG_9580', 'DSS_MX_1_FUJI_0063', 'DSS_KA_1_107', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_6444', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_MX_1_BRAEBURN_0035', 'IMG_8072', 'IMG_2975', 'IMG_4974', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_KA_1_012', 'biosudtirol_039', 'DSS_GEOS_1_189', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_8067', 'IMG_9279', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_5866', 'IMG_8906', 'IMG_1831', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_2568'];['DSS_MX_1_FUJI_0063', 'DSS_MX_1_BRAEBURN_0035', 'IMG_8072', 'DSS_KA_1_012', 'IMG_8067', 'IMG_2568'];['DSS_MX_1_BRAEBURN_0035', 'DSS_KA_1_012'];['IMG_9580', 'DSS_KA_1_107', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_6444', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2975', 'IMG_4974', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'biosudtirol_039', 'DSS_GEOS_1_189', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_9279', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_5866', 'IMG_8906', 'IMG_1831', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['DSS_KA_1_107', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_6444', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_4974', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'biosudtirol_039', 'DSS_GEOS_1_189', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_5866', 'IMG_8906', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2']
288_1;288;8;Alternaria;a2;False;Penicillium;1;[('Penicillium', 3), ('Alternaria', 2), ('Mucor', 1), ('Botrytis', 0.09999999999999998)];209.702;['DSS_MX_1_BRAEBURN_0020', 'DSS_KA_1_107', 'IMG_4891', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_8906', 'DSS_GEOS_1_189', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_2975', 'IMG_6441', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_3910', 'IMG_9580', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_KA_1_102', 'IMG_8067', 'IMG_8267', 'IMG_2568', 'IMG_5866', 'IMG_2669', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_8072', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_4974', 'IMG_3067', 'IMG_2568', 'IMG_5866', 'IMG_2669', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_8072', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_4974', 'IMG_3067'];['IMG_4891', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9580', 'IMG_5866', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_8072', 'IMG_5866'];['18-DSS-KA-2-022_alternaria_fuji_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3'];['DSS_KA_1_107'];['DSS_KA_1_107']
288_2;288;12;Botrytis;bt2;True;Botrytis;1;[('Botrytis', 1), ('Alternaria', 0), ('Mucor', 0), ('Penicillium', 0)];45.284;['IMG_9944', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0040', 'IMG_8067', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_KA_1_107', 'biosudtirol_044', 'IMG_9580', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_7451', 'IMG_9279', 'DSS_MX_1_FUJI_0001', 'IMG_3910', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2975', 'DSS_GEOS_1_154', 'IMG_8267', 'IMG_5853', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_2728', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_2281', 'DSS_MX_1_BRAEBURN_0020', 'IMG_0175'];['IMG_8067'];['IMG_8067'];[];[]
288_3;288;8;Alternaria;a1;False;Penicillium;1;[('Penicillium', 2), ('Alternaria', 0), ('Botrytis', 0), ('Mucor', 0)];52.221;['18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_5866', 'IMG_8394', 'DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_GOLD_0010', 'IMG_5892', 'DSS_KA_1_058', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_KA_1_102', 'IMG_7451', 'IMG_2039', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_6444', 'IMG_6281', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_3067', 'IMG_2669', 'biosudtirol_039', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_GEOS_1_189', 'IMG_2712', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_MX_1_GOLD_0008', 'IMG_9944'];['IMG_5866', 'IMG_6444'];[];[];[]
288_4;288;4;Mucor;mr3;False;Botrytis;2;[('Alternaria', 1), ('Botrytis', 1), ('Mucor', 0), ('Penicillium', 0)];71.754;['18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_7451', 'DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_FUJI_0001', 'IMG_9279', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'DSS_KA_1_049', 'IMG_5853', 'IMG_8072', 'IMG_3067', 'IMG_2252', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'biosudtirol_063', 'IMG_3910', 'DSS_KA_1_058', 'IMG_6438', 'DSS_MX_1_GOLD_0008', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_GEOS_1_189', 'biosudtirol_483', 'IMG_3064', '18-DSS-KA-2-022_alternaria_fuji_outer_1'];['18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_3910'];[];[];[]
288_5;288;4;Penicillium;pc2;False;Botrytis;1;[('Botrytis', 1), ('Alternaria', 0), ('Mucor', 0), ('Penicillium', 0)];144.951;['DSS_KA_1_012', 'IMG_7955', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_8072', 'IMG_2712', 'IMG_3910', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_6415', 'IMG_2568', 'IMG_2252', 'IMG_1831', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0040', 'IMG_6444', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_GEOS_1_349', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_8067', 'DSS_KA_1_102', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_0175', 'DSS_MX_1_GOLD_0008', 'IMG_3064', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_0175', 'DSS_MX_1_GOLD_0008', 'IMG_3064', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_0175', 'DSS_MX_1_GOLD_0008', 'IMG_3064'];['DSS_MX_1_GOLD_0008'];[];[];[]
288_6;288;4;Penicillium;pc2;True;Botrytis;1;[('Botrytis', 2), ('Alternaria', 0), ('Mucor', 0), ('Penicillium', 0)];95.855;['IMG_7451', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_9419', 'IMG_9279', 'IMG_0027', 'IMG_8394', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_2712', 'IMG_7948', 'IMG_2568', 'DSS_KA_1_058', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_KA_1_107', 'IMG_8267', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_6444', 'IMG_5853', 'IMG_2975', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_GOLD_0008', 'DSS_KA_1_012', 'IMG_4891'];['IMG_7451', 'DSS_MX_1_GOLD_0008'];[];[];[]
288_7;288;8;Botrytis;bt1;False;Penicillium;1;[('Penicillium', 4), ('Alternaria', 2), ('Mucor', 1), ('Botrytis', 0)];133.968;['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_2975', 'IMG_6438', 'IMG_5853', 'DSS_KA_1_012', 'IMG_7955', 'IMG_3910', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_2728', 'DSS_GEOS_1_189', 'IMG_6444', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_6441', 'DSS_MX_1_GOLD_0008', 'DSS_KA_1_102', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_8394', 'IMG_9279', 'DSS_GEOS_1_154', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2712', 'IMG_2568', 'IMG_5892'];['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_2975', 'IMG_6438', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_6444', 'IMG_6441', 'IMG_5892'];[];[];[]
288_8;288;8;Alternaria;a3;False;Alternaria;2;[('Mucor', 3), ('Alternaria', 1), ('Penicillium', 1), ('Botrytis', 0)];527.527;['IMG_3067', 'IMG_5892', 'DSS_KA_1_107', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'DSS_MX_1_FUJI_0063', 'IMG_2975', 'DSS_MX_1_GOLD_0008', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_8906', 'IMG_5853', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_8394', 'IMG_2712', 'DSS_MX_1_FUJI_0034', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_7948', 'DSS_MX_1_GOLD_0010', 'DSS_KA_1_012', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_0175', 'IMG_6281', 'IMG_2728'];['DSS_MX_1_FUJI_0063', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2712', 'DSS_KA_1_012'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1'];[];[]
288_9;288;12;Penicillium;pc3;True;Botrytis;1;[('Botrytis', 2), ('Penicillium', 1), ('Alternaria', 0), ('Mucor', 0)];495.537;['DSS_MX_1_BRAEBURN_0035', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_5853', 'IMG_7938', 'DSS_MX_1_FUJI_0034', 'DSS_KA_1_102', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_MX_1_GOLD_0010', 'IMG_7451', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_8267', 'IMG_9279', 'IMG_2281', 'IMG_2728', 'IMG_6438', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_7921', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_3064', 'IMG_2568', 'DSS_GEOS_1_189', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_MX_1_FUJI_0031', 'IMG_3047'];['DSS_MX_1_FUJI_0034', 'DSS_MX_1_GOLD_0010', 'DSS_GEOS_1_189'];['DSS_MX_1_FUJI_0034'];[];[]
288_10;288;12;Botrytis;bt3;False;Botrytis;1;[('Botrytis', 2), ('Alternaria', 0), ('Mucor', 0), ('Penicillium', 0)];86.894;['IMG_1831', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_6441', 'IMG_2281', 'IMG_9279', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_6415', 'DSS_MX_1_GOLD_0008', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_KA_1_107', 'IMG_7921', 'IMG_3047', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_MX_1_GOLD_0010', 'IMG_8267', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_2669', 'IMG_8067', 'IMG_4891', 'IMG_8906', 'DSS_KA_1_058', 'IMG_6281', '18-DSS-KA-2-034_alternaria_fuji_outer_1'];['DSS_MX_1_GOLD_0008', 'DSS_MX_1_GOLD_0010'];['DSS_MX_1_GOLD_0008', 'DSS_MX_1_GOLD_0010'];[];[]
288_11;288;4;Mucor;mr2;False;Penicillium;1;[('Penicillium', 2), ('Alternaria', 1), ('Botrytis', 1), ('Mucor', 1)];231.455;['DSS_KA_1_058', 'IMG_8394', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_2039', 'IMG_3064', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_FUJI_0063', 'IMG_8067', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_6281', 'DSS_MX_1_BRAEBURN_0035', 'IMG_6444', 'IMG_3047', 'IMG_7451', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0034', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_2728', 'IMG_5853', 'DSS_GEOS_1_349', 'IMG_8906', 'IMG_8072', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1'];['IMG_2039', 'IMG_3064', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_GEOS_1_349', 'IMG_8072'];['IMG_3064'];[];[]
312_1;312;4;Mucor;mr1;False;Alternaria;1;[('Alternaria', 1.2000000000000002), ('Botrytis', -2.6), ('Mucor', -2.6), ('Penicillium', -4.5)];203.877;['IMG_4974', 'DSS_MX_1_BRAEBURN_0020', 'IMG_2281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_3910', 'DSS_KA_1_102', 'IMG_7921', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_5866', 'IMG_1831', 'DSS_KA_1_107', 'biosudtirol_024', 'IMG_7451', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_3067', 'DSS_KA_1_058', 'IMG_0175', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', 'IMG_2568', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_3047', 'IMG_9162'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_7451', 'DSS_KA_1_058'];['DSS_KA_1_058'];['IMG_4974', 'DSS_MX_1_BRAEBURN_0020', 'IMG_2281', 'IMG_3910', 'DSS_KA_1_102', 'IMG_7921', 'IMG_5866', 'IMG_1831', 'DSS_KA_1_107', 'biosudtirol_024', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_3067', 'IMG_0175', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010'];['IMG_4974', 'IMG_2281', 'IMG_3910', 'IMG_7921', 'IMG_5866', 'DSS_KA_1_107', 'biosudtirol_024', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_0175', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010']
